PROJECT,CLASS,COMPLEXITY
spring-boot,GenericBomAstTransformation,18
spring-boot,GroovyBeansTransformation,3
spring-boot,GroovyBeansTransformation,3
spring-boot,GroovyCompiler,20
spring-boot,GroovyCompiler,20
spring-boot,GroovyCompiler,20
spring-boot,RepositoryConfigurationFactory,14
spring-boot,ResolveDependencyCoordinatesTransformation,14
spring-boot,SmartImportCustomizer,5
spring-boot,DefaultCommandFactory,1
spring-boot,SpringCli,9
spring-boot,Log,4
spring-boot,ResourceUtils,16
spring-boot,ResourceUtils,16
spring-boot,DelegateTestRunner,2
spring-boot,GroovyTemplate,6
spring-boot,SampleController,1
spring-boot,SampleController,1
spring-boot,SampleController,1
spring-boot,SampleTomEEDeployApplication,1
spring-boot,SampleController,1
spring-boot,DevToolsDataSourceAutoConfiguration,1
spring-boot,DevToolsDataSourceAutoConfiguration,1
spring-boot,DevToolsDataSourceAutoConfiguration,1
spring-boot,DevToolsDataSourceAutoConfiguration,1
spring-boot,DevToolsProperties,3
spring-boot,DevToolsProperties,3
spring-boot,DevToolsProperties,3
spring-boot,FileWatchingFailureHandler,3
spring-boot,FileWatchingFailureHandler,3
spring-boot,HateoasObjenesisCacheDisabler,5
spring-boot,LocalDevToolsAutoConfiguration,0
spring-boot,LocalDevToolsAutoConfiguration,0
spring-boot,OptionalLiveReloadServer,7
spring-boot,RemoteDevToolsAutoConfiguration,5
spring-boot,RemoteDevToolsAutoConfiguration,5
spring-boot,RemoteDevToolsAutoConfiguration,5
spring-boot,RemoteDevToolsAutoConfiguration,5
spring-boot,RemoteDevToolsAutoConfiguration,5
spring-boot,RemoteDevToolsProperties,9
spring-boot,RemoteDevToolsProperties,9
spring-boot,RemoteDevToolsProperties,9
spring-boot,RemoteDevToolsProperties,9
spring-boot,TriggerFileFilter,2
spring-boot,ClassPathChangedEvent,3
spring-boot,ClassPathFileChangeListener,8
spring-boot,ClassPathFileSystemWatcher,7
spring-boot,ClassPathFolders,8
spring-boot,PatternClassPathRestartStrategy,4
spring-boot,DevToolsHomePropertiesPostProcessor,8
spring-boot,DevToolsPropertyDefaultsPostProcessor,4
spring-boot,ChangedFile,10
spring-boot,ChangedFiles,10
spring-boot,FileSnapshot,9
spring-boot,FileSystemWatcher,16
spring-boot,FileSystemWatcher,16
spring-boot,FolderSnapshot,25
spring-boot,Connection,19
spring-boot,ConnectionClosedException,1
spring-boot,ConnectionInputStream,9
spring-boot,ConnectionOutputStream,4
spring-boot,Frame,13
spring-boot,Frame,13
spring-boot,LiveReloadServer,24
spring-boot,LiveReloadServer,24
spring-boot,LiveReloadServer,24
spring-boot,RemoteSpringApplication,8
spring-boot,RemoteUrlPropertyExtractor,6
spring-boot,ClassPathChangeUploader,16
spring-boot,DelayedLiveReloadTrigger,10
spring-boot,HttpHeaderInterceptor,2
spring-boot,LocalDebugPortAvailableCondition,5
spring-boot,LoggingTunnelClientListener,2
spring-boot,RemoteClientConfiguration,10
spring-boot,RemoteClientConfiguration,10
spring-boot,RemoteClientConfiguration,10
spring-boot,RemoteClientConfiguration,10
spring-boot,AccessManager,1
spring-boot,Dispatcher,5
spring-boot,DispatcherFilter,8
spring-boot,HttpHeaderAccessManager,2
spring-boot,HttpStatusHandler,3
spring-boot,UrlHandlerMapper,3
spring-boot,ClassLoaderFile,7
spring-boot,ClassLoaderFileRepository,1
spring-boot,ClassLoaderFileURLStreamHandler,2
spring-boot,ClassLoaderFileURLStreamHandler,2
spring-boot,ClassLoaderFiles,12
spring-boot,ClassLoaderFiles,12
spring-boot,RestartClassLoader,31
spring-boot,RestartClassLoader,31
spring-boot,AgentReloader,5
spring-boot,ChangeableUrls,23
spring-boot,DefaultRestartInitializer,8
spring-boot,FailureHandler,1
spring-boot,MainMethod,10
spring-boot,OnInitializedRestarterCondition,5
spring-boot,RestartApplicationListener,11
spring-boot,RestartInitializer,1
spring-boot,RestartLauncher,4
spring-boot,RestartScopeInitializer,1
spring-boot,RestartScopeInitializer,1
spring-boot,RestartScope,0
spring-boot,Restarter,63
spring-boot,Restarter,63
spring-boot,Restarter,63
spring-boot,SilentExitExceptionHandler,17
spring-boot,DefaultSourceFolderUrlFilter,14
spring-boot,HttpRestartServer,4
spring-boot,HttpRestartServerHandler,2
spring-boot,RestartServer,21
spring-boot,DevToolsSettings,14
spring-boot,HttpTunnelConnection,8
spring-boot,HttpTunnelConnection,8
spring-boot,HttpTunnelConnection,8
spring-boot,TunnelClient,11
spring-boot,TunnelClient,11
spring-boot,TunnelClient,11
spring-boot,TunnelClientListeners,4
spring-boot,HttpTunnelPayload,17
spring-boot,HttpTunnelPayloadForwarder,4
spring-boot,HttpTunnelServer,10
spring-boot,HttpTunnelServer,10
spring-boot,HttpTunnelServer,10
spring-boot,HttpTunnelServerHandler,2
spring-boot,RemoteDebugPortProvider,7
spring-boot,SocketTargetServerConnection,2
spring-boot,SocketTargetServerConnection,2
spring-boot,StaticPortProvider,2
spring-boot,SpringApplicationBuilderExample,1
spring-boot,TomcatLegacyCookieProcessorExample,0
spring-boot,HibernateSearchElasticsearchExample,0
spring-boot,SpockTestRestTemplateExample,0
spring-boot,RandomPortExampleTests,1
spring-boot,RestTemplateProxyCustomizationExample,0
spring-boot,LaunchScriptTestApplication,1
spring-boot,LaunchVerificationController,1
spring-boot,HelloWebSecurityApplication,2
spring-boot,SampleActiveMQApplication,2
spring-boot,Consumer,1
spring-boot,Producer,2
spring-boot,ExampleInfoContributor,1
spring-boot,HelloWorldService,1
spring-boot,SampleActuatorApplication,2
spring-boot,SampleController,3
spring-boot,SampleController,3
spring-boot,ServiceProperties,2
spring-boot,HelloWorldService,1
spring-boot,SampleActuatorLog4J2Application,1
spring-boot,SampleController,2
spring-boot,ServiceProperties,2
spring-boot,HelloWorldService,1
spring-boot,SampleActuatorNoWebApplication,1
spring-boot,ServiceProperties,2
spring-boot,SampleActuatorUiApplication,4
spring-boot,SampleAmqpSimpleApplication,4
spring-boot,Sender,1
spring-boot,SampleAntApplication,2
spring-boot,ServiceMonitor,1
spring-boot,SampleAopApplication,2
spring-boot,HelloWorldService,1
spring-boot,ChatService,4
spring-boot,ChatService,4
spring-boot,Message,6
spring-boot,SampleAtmosphereApplication,3
spring-boot,SampleAtmosphereApplication,3
spring-boot,SampleAtmosphereApplication,3
spring-boot,SampleBatchApplication,5
spring-boot,Country,7
spring-boot,CountryRepository,1
spring-boot,SampleCacheApplication,1
spring-boot,SampleClient,2
spring-boot,CacheManagerCheck,2
spring-boot,Customer,3
spring-boot,SampleCassandraApplication,2
spring-boot,SampleCouchbaseApplication,3
spring-boot,User,7
spring-boot,SampleElasticsearchApplication,5
spring-boot,Customer,9
spring-boot,SampleDataGemFireProperties,2
spring-boot,Gemstone,13
spring-boot,SampleDataGemFireApplication,7
spring-boot,GemstoneServiceImpl,10
spring-boot,IllegalGemstoneException,1
spring-boot,City,7
spring-boot,Hotel,6
spring-boot,HotelSummary,2
spring-boot,Review,14
spring-boot,ReviewDetails,11
spring-boot,SampleDataJpaApplication,1
spring-boot,CitySearchCriteria,4
spring-boot,CityServiceImpl,6
spring-boot,HotelServiceImpl,6
spring-boot,HotelServiceImpl,6
spring-boot,SampleController,1
spring-boot,Customer,3
spring-boot,SampleMongoApplication,2
spring-boot,Customer,3
spring-boot,SampleNeo4jApplication,2
spring-boot,SampleRedisApplication,3
spring-boot,City,7
spring-boot,Hotel,6
spring-boot,SampleDataRestApplication,1
spring-boot,CitySearchCriteria,4
spring-boot,Product,13
spring-boot,SampleSolrApplication,2
spring-boot,MyController,3
spring-boot,SampleDevToolsApplication,1
spring-boot,Person,5
spring-boot,SampleFlywayApplication,2
spring-boot,Customer,4
spring-boot,InMemoryCustomerRepository,4
spring-boot,SampleHateoasApplication,1
spring-boot,CustomerController,3
spring-boot,City,7
spring-boot,Hotel,6
spring-boot,HotelSummary,2
spring-boot,Review,14
spring-boot,ReviewDetails,11
spring-boot,SampleHibernate4Application,1
spring-boot,CitySearchCriteria,4
spring-boot,CityServiceImpl,6
spring-boot,HotelServiceImpl,6
spring-boot,HotelServiceImpl,6
spring-boot,SampleController,1
spring-boot,HotelSummary,2
spring-boot,ReviewDetails,11
spring-boot,Review,14
spring-boot,City,7
spring-boot,Hotel,6
spring-boot,SampleHibernate52Application,1
spring-boot,CitySearchCriteria,4
spring-boot,HotelServiceImpl,6
spring-boot,CityServiceImpl,6
spring-boot,HotelServiceImpl,6
spring-boot,SampleController,1
spring-boot,SampleHypermediaApplication,1
spring-boot,SampleHypermediaGsonApplication,1
spring-boot,Book,2
spring-boot,SampleHypermediaJpaApplication,1
spring-boot,SampleHypermediaUiApplication,1
spring-boot,HelloWorldService,2
spring-boot,SampleEndpoint,2
spring-boot,SampleIntegrationApplication,6
spring-boot,SampleIntegrationApplication,6
spring-boot,ServiceProperties,2
spring-boot,Endpoint,2
spring-boot,JerseyConfig,1
spring-boot,ReverseEndpoint,1
spring-boot,SampleJerseyApplication,1
spring-boot,Service,1
spring-boot,SampleJersey1Application,4
spring-boot,ExampleServletContextListener,2
spring-boot,SampleJettyApplication,1
spring-boot,HelloWorldService,1
spring-boot,SampleController,1
spring-boot,MyException,1
spring-boot,MyRestResponse,2
spring-boot,SampleJettyJspApplication,2
spring-boot,WelcomeController,4
spring-boot,SampleJettySslApplication,1
spring-boot,HelloWorldService,1
spring-boot,SampleController,1
spring-boot,SampleJetty8Application,1
spring-boot,HelloWorldService,1
spring-boot,SampleController,1
spring-boot,SampleJetty8SslApplication,1
spring-boot,HelloWorldService,1
spring-boot,SampleController,1
spring-boot,SampleJetty92Application,1
spring-boot,HelloWorldService,1
spring-boot,SampleController,1
spring-boot,JooqExamples,5
spring-boot,SampleJooqApplication,1
spring-boot,TangleFreeGeneratorStrategy,1
spring-boot,Note,8
spring-boot,Tag,6
spring-boot,SampleJpaApplication,1
spring-boot,JpaNoteRepository,1
spring-boot,JpaTagRepository,1
spring-boot,IndexController,1
spring-boot,Account,3
spring-boot,AccountService,3
spring-boot,Messages,1
spring-boot,SampleAtomikosApplication,2
spring-boot,Account,3
spring-boot,AccountService,3
spring-boot,Messages,1
spring-boot,SampleBitronixApplication,2
spring-boot,Account,3
spring-boot,AccountService,3
spring-boot,Messages,1
spring-boot,SampleJndiInitializer,1
spring-boot,WebController,3
spring-boot,Account,3
spring-boot,AccountService,3
spring-boot,Messages,1
spring-boot,SampleNarayanaApplication,2
spring-boot,SampleRuntimeException,1
spring-boot,SampleLiquibaseApplication,1
spring-boot,SampleLogbackApplication,2
spring-boot,HelloWorldService,3
spring-boot,SampleController,1
spring-boot,SampleController,1
spring-boot,SampleDropwizardMetricsApplication,1
spring-boot,HelloWorldService,3
spring-boot,SampleController,1
spring-boot,SampleController,1
spring-boot,SampleOpenTsdbExportApplication,3
spring-boot,AggregateMetricsConfiguration,4
spring-boot,HelloWorldService,3
spring-boot,SampleController,1
spring-boot,SampleController,1
spring-boot,SampleRedisExportApplication,3
spring-boot,HelloWorldService,1
spring-boot,SampleEndpoint,1
spring-boot,SampleParentContextApplication,1
spring-boot,SampleParentContextApplication,1
spring-boot,SampleParentContextApplication,1
spring-boot,ServiceProperties,2
spring-boot,SampleProfileApplication,2
spring-boot,GenericService,1
spring-boot,GoodbyeWorldService,1
spring-boot,HelloWorldService,1
spring-boot,SamplePropertiesValidator,4
spring-boot,SamplePropertyValidationApplication,4
spring-boot,SampleProperties,4
spring-boot,SampleService,3
spring-boot,SampleSecureApplication,2
spring-boot,Flight,14
spring-boot,SampleSecureOAuth2Application,2
spring-boot,Flight,14
spring-boot,SampleSecureOAuth2ResourceApplication,2
spring-boot,SampleServletApplication,4
spring-boot,HelloRestController,2
spring-boot,SampleSessionRedisApplication,1
spring-boot,ExitException,1
spring-boot,SampleSimpleApplication,4
spring-boot,HelloWorldService,1
spring-boot,User,5
spring-boot,VehicleIdentificationNumber,7
spring-boot,VehicleIdentificationNumberAttributeConverter,2
spring-boot,SampleTestApplication,1
spring-boot,WelcomeCommandLineRunner,1
spring-boot,RemoteVehicleDetailsService,4
spring-boot,ServiceProperties,2
spring-boot,VehicleDetails,8
spring-boot,VehicleIdentificationNumberNotFoundException,3
spring-boot,UserNameNotFoundException,2
spring-boot,UserVehicleController,5
spring-boot,UserVehicleService,3
spring-boot,SampleTestNoMockitoApplication,1
spring-boot,SampleTestNGApplication,4
spring-boot,HelloWorldService,1
spring-boot,SampleController,1
spring-boot,SampleTomcatApplication,4
spring-boot,HelloWorldService,1
spring-boot,SampleController,1
spring-boot,MyException,1
spring-boot,MyRestResponse,2
spring-boot,SampleTomcatJspApplication,2
spring-boot,WelcomeController,4
spring-boot,SampleTomcatTwoConnectorsApplication,4
spring-boot,SampleController,1
spring-boot,SampleTomcatSslApplication,1
spring-boot,SampleController,1
spring-boot,SampleTomcat7JspApplication,2
spring-boot,WelcomeController,1
spring-boot,SampleTomcatSslApplication,1
spring-boot,SampleController,1
spring-boot,SampleTomcatSslApplication,1
spring-boot,SampleController,1
spring-boot,WebConfig,4
spring-boot,SampleTraditionalApplication,1
spring-boot,SampleUndertowApplication,1
spring-boot,HelloWorldService,1
spring-boot,SampleController,3
spring-boot,SampleUndertowSslApplication,1
spring-boot,HelloWorldService,1
spring-boot,SampleController,1
spring-boot,MyController,1
spring-boot,SampleWarApplication,1
spring-boot,SampleWebFreeMarkerApplication,1
spring-boot,WelcomeController,1
spring-boot,MessageController,8
spring-boot,InMemoryMessageRepository,4
spring-boot,Message,8
spring-boot,SampleGroovyTemplateApplication,4
spring-boot,SampleWebJspApplication,2
spring-boot,WelcomeController,2
spring-boot,SampleMethodSecurityApplication,2
spring-boot,SampleMethodSecurityApplication,2
spring-boot,SampleMethodSecurityApplication,2
spring-boot,SampleMethodSecurityApplication,2
spring-boot,SampleWebMustacheApplication,1
spring-boot,WelcomeController,4
spring-boot,SampleWebSecureApplication,4
spring-boot,SampleWebSecureApplication,4
spring-boot,SampleWebSecureCustomApplication,4
spring-boot,SampleWebSecureCustomApplication,4
spring-boot,SampleGithubSecureApplication,1
spring-boot,SampleWebSecureJdbcApplication,4
spring-boot,SampleWebSecureJdbcApplication,4
spring-boot,SampleWebStaticApplication,2
spring-boot,MessageController,9
spring-boot,InMemoryMessageRepository,5
spring-boot,Message,8
spring-boot,SampleWebThymeleaf3Application,4
spring-boot,MessageController,9
spring-boot,InMemoryMessageRepository,5
spring-boot,Message,8
spring-boot,SampleWebUiApplication,4
spring-boot,HolidayEndpoint,2
spring-boot,SampleWebServicesApplication,1
spring-boot,WebServiceConfig,2
spring-boot,StubHumanResourceService,1
spring-boot,SimpleClientWebSocketHandler,3
spring-boot,SimpleGreetingService,1
spring-boot,DefaultEchoService,3
spring-boot,EchoWebSocketHandler,4
spring-boot,SampleJettyWebSocketsApplication,9
spring-boot,ReverseWebSocketEndpoint,1
spring-boot,Location,14
spring-boot,Snake,22
spring-boot,SnakeTimer,15
spring-boot,SnakeUtils,3
spring-boot,SnakeWebSocketHandler,13
spring-boot,SimpleClientWebSocketHandler,3
spring-boot,SimpleGreetingService,1
spring-boot,DefaultEchoService,3
spring-boot,EchoWebSocketHandler,4
spring-boot,SampleTomcatWebSocketApplication,9
spring-boot,ReverseWebSocketEndpoint,1
spring-boot,Location,14
spring-boot,Snake,22
spring-boot,SnakeTimer,15
spring-boot,SnakeUtils,3
spring-boot,SnakeWebSocketHandler,13
spring-boot,SimpleClientWebSocketHandler,3
spring-boot,SimpleGreetingService,1
spring-boot,DefaultEchoService,3
spring-boot,EchoWebSocketHandler,4
spring-boot,SampleUndertowWebSocketsApplication,9
spring-boot,ReverseWebSocketEndpoint,1
spring-boot,Location,14
spring-boot,Snake,22
spring-boot,SnakeTimer,15
spring-boot,SnakeUtils,3
spring-boot,SnakeWebSocketHandler,13
spring-boot,SampleSpringXmlApplication,2
spring-boot,HelloWorldService,1
spring-boot,ExcludeFilterContextCustomizer,6
spring-boot,ExcludeFilterContextCustomizerFactory,1
spring-boot,TestTypeExcludeFilter,10
spring-boot,ConfigFileApplicationContextInitializer,2
spring-boot,ImportsContextCustomizer,13
spring-boot,ImportsContextCustomizer,13
spring-boot,ImportsContextCustomizer,13
spring-boot,ImportsContextCustomizer,13
spring-boot,ImportsContextCustomizerFactory,4
spring-boot,SpringBootConfigurationFinder,9
spring-boot,SpringBootConfigurationFinder,9
spring-boot,SpringBootContextLoader,23
spring-boot,SpringBootContextLoader,23
spring-boot,SpringBootContextLoader,23
spring-boot,SpringBootTest,0
spring-boot,SpringBootTestContextBootstrapper,47
spring-boot,SpringBootTestContextCustomizer,9
spring-boot,SpringBootTestContextCustomizer,9
spring-boot,SpringBootTestContextCustomizerFactory,2
spring-boot,AbstractJsonMarshalTester,25
spring-boot,AbstractJsonMarshalTester,25
spring-boot,BasicJsonTester,14
spring-boot,GsonTester,6
spring-boot,GsonTester,6
spring-boot,JacksonTester,8
spring-boot,JacksonTester,8
spring-boot,JsonContent,5
spring-boot,JsonContentAssert,93
spring-boot,JsonContentAssert,93
spring-boot,JsonLoader,14
spring-boot,ObjectContent,5
spring-boot,ObjectContentAssert,3
spring-boot,Definition,11
spring-boot,DefinitionsParser,17
spring-boot,MockDefinition,22
spring-boot,MockReset,10
spring-boot,MockReset,10
spring-boot,MockitoAopProxyTargetInterceptor,6
spring-boot,MockitoAopProxyTargetInterceptor,6
spring-boot,MockitoBeans,2
spring-boot,MockitoContextCustomizer,8
spring-boot,MockitoContextCustomizerFactory,1
spring-boot,MockitoPostProcessor,57
spring-boot,MockitoPostProcessor,57
spring-boot,MockitoPostProcessor,57
spring-boot,MockitoTestExecutionListener,7
spring-boot,MockitoTestExecutionListener,7
spring-boot,QualifierDefinition,15
spring-boot,ResetMocksTestExecutionListener,11
spring-boot,SpyDefinition,12
spring-boot,SpringBootMockServletContext,14
spring-boot,OutputCapture,9
spring-boot,OutputCapture,9
spring-boot,OutputCapture,9
spring-boot,OutputCapture,9
spring-boot,ApplicationContextTestUtils,3
spring-boot,EnvironmentTestUtils,10
spring-boot,LocalHostUriTemplateHandler,3
spring-boot,MockServerRestTemplateCustomizer,10
spring-boot,RootUriRequestExpectationManager,16
spring-boot,RootUriRequestExpectationManager,16
spring-boot,TestRestTemplate,53
spring-boot,TestRestTemplate,53
spring-boot,TestRestTemplate,53
